Root,Total Occurrences,Josa Count,Eomi Count,MWE Count,MWE Examples
해석,2353,18,35,50,"으로 해석할수, 를 해석하는, 으로 해석하였, 로 해석할수, 로 해석하는, 를 해석하여, 을 해석하는, 으로 해석함으로써, 을 해석하여, 로 해석하기, 을 해석하고, 를 해석한것, 로 해석하여, 로 해석한다, 으로 해석하는, 를 해석할때, 로 해석하였, 으로 해석하기, 으로 해석하고, 로 해석하고, 로 해석했다, 을 해석하였, 을 해석하기, 으로 해석하면, 으로 해석했다, 을 해석한것, 에서 해석한다, 를 해석하기, 으로 해석하여야, 으로 해석하여, 를 해석하고, 도 해석할수, 을 해석할수, 를 해석할수, 으로 해석한다, 으로 해석하려는, 을 해석할때, 을 해석하면, 으로 해석하지, 으로 해석하며, 로 해석하면, 를 해석하면, 을 해석함으로써, 으로 해석한것, 를 해석한다, 으로 해석하였으며, 에서 해석하고, 에서 해석하는, 을 해석하는데, 로 해석하므로"
사임,2350,14,32,66,"을 사임하면서, 을 사임했다, 에 사임했다, 을 사임하고, 을 사임하였, 가 사임한뒤, 로 사임했다, 을 사임했으며,, 를 사임하고, 를 사임했다, 에서 사임했다, 가 사임했다, 이 사임했다, 이 사임하고, 가 사임하고, 를 사임하였, 으로부터 사임하였, 에서 사임하였, 는 사임하였, 에 사임하였, 가 사임하면서, 에서 사임하고, 이 사임하면서, 을 사임하자, 로 사임하고, 이 사임하였, 에 사임하고, 이 사임한후, 이 사임하는, 이 사임하자, 을 사임하는, 을 사임했고, 에서 사임했고, 을 사임하여, 에서 사임하자, 가 사임한이후, 으로서 사임하였, 로 사임하였, 을 사임한다, 으로 사임했다, 을 사임한후, 에 사임한뒤, 으로 사임하였, 을 사임한뒤, 가 사임하자, 가 사임하였, 은 사임하고, 가 사임한후, 가 사임함에, 에서 사임하면서, 을 사임하게, 는 사임하고, 에서 사임한후, 은 사임했다, 으로 사임하자, 을 사임한것, 은 사임하였, 에 사임할때, 에서 사임한뒤, 에 사임했고, 로부터 사임하였, 에 사임한후, 을 사임하였으며, 는 사임했다, 로 사임하자, 으로 사임하고"
표,2349,4,18,23,"를 표했, 를 표해, 을 표하, 를 표할, 을 표하기, 를 표한, 를 표하지, 를 표하여, 를 표하는, 을 표했, 을 표할, 를 표하기, 를 표하며, 를 표하였, 을 표하는, 을 표한, 를 표하고, 를 표하, 을 표하였, 를 표하면서, 를 표함, 를 표한다"", 의 표해"
영입,2345,12,32,54,"으로 영입하였, 로 영입하였, 를 영입하여, 를 영입하였, 을 영입하려, 에 영입하였, 을 영입하기, 으로 영입하면서, 을 영입하는, 을 영입하여, 을 영입하였, 를 영입할것, 를 영입하고, 으로 영입했다, 을 영입하면서, 을 영입했다, 을 영입한다, 로 영입하여, 을 영입하게, 로 영입하고, 을 영입했고, 을 영입하고, 을 영입하며, 를 영입하면서, 를 영입하기, 으로 영입하는, 로 영입했다, 를 영입했다, 를 영입한것, 로 영입했고, 를 영입했다고, 를 영입했지만, 로 영입하며, 를 영입하는, 를 영입하였으며, 을 영입하였으며, 를 영입하지, 로 영입하면서, 를 영입하게, 에 영입했다, 를 영입할수, 를 영입하며, 를 영입한다, 로 영입한다, 을 영입하였으나, 를 영입하려고, 를 영입하려, 으로 영입하여, 를 영입했는데, 을 영입한후, 를 영입했고, 로 영입하는, 에서 영입하였, 를 영입할예정"
강,2340,17,17,32,"를 강하, 이 강했, 이 강해, 을 강한, 의 강하고, 가 강해, 가 강했, 에서 강하게, 와 강하게, 에 강해, 으로 강하, 에 강하, 에서 강하고, 이 강했으나,, 는 강해, 를 강한, 로 강했, 의 강함과, 에 강했, 으로 강해, 의 강하, 이 강하, 이 강했으며,, 로 강하, 의 강함을, 로 강해, 은 강해, 에 강함, 의 강습상륙함, 에서 강하, 는 강하, 과 강하게"
완성,2325,12,33,51,"를 완성했다, 을 완성했다, 을 완성하는, 을 완성했는데, 에 완성한것, 를 완성하는, 을 완성하였, 를 완성하였, 을 완성한다, 을 완성하여, 을 완성했고, 를 완성한다, 으로 완성했다, 을 완성하지, 을 완성하였으며, 을 완성하기, 에 완성하였, 를 완성하였으며, 가 완성했다, 을 완성하고, 를 완성했고, 를 완성하고, 을 완성할수, 를 완성하여, 을 완성한것, 에 완성했다, 를 완성하게, 를 완성하기, 을 완성할계획, 을 완성했다고, 에 완성하고, 을 완성했지만, 을 완성한후, 를 완성했다고, 을 완성했다는, 에 완성하여, 을 완성하게, 으로 완성하였, 를 완성한것, 를 완성한후, 이 완성하였, 가 완성하였, 를 완성하지, 를 완성하면, 를 완성할수, 은 완성하였, 로 완성했다, 가 완성해,, 이 완성한음악, 을 완성하면서, 을 완성하면"
밀접,2323,13,10,29,"을 밀접하게, 와 밀접한관계, 와 밀접하게, 와 밀접한연관, 도 밀접한관계, 와 밀접한관련, 과 밀접한관련, 에 밀접한관계, 과 밀접하게, 과 밀접한연관, 과 밀접한관계, 에 밀접하게, 의 밀접한관계, 의 밀접한관련, 은 밀접하게, 도 밀접하게, 는 밀접한관계, 는 밀접한관련, 이 밀접하게, 도 밀접한연관, 도 밀접한관련, 에 밀접한관련, 가 밀접하게, 은 밀접한관계, 으로 밀접하게, 를 밀접하게, 으로 밀접한관계, 은 밀접한관련, 는 밀접하게"
확대,2318,10,42,58,"를 확대하여, 을 확대하는, 으로 확대할수, 를 확대하고, 을 확대하여, 를 확대하였, 을 확대하면, 을 확대하였, 을 확대했다, 로 확대하는, 으로 확대하였, 로 확대하기, 으로 확대하면서, 로 확대하여, 을 확대하고, 을 확대하고자, 을 확대한것, 를 확대하면서, 을 확대한다, 을 확대해나가, 을 확대해나갔, 을 확대하기, 을 확대해갔, 으로 확대하고, 을 확대하면서, 까지 확대하여, 으로 확대했다, 를 확대했다, 까지 확대하고, 를 확대하는, 를 확대한다, 으로 확대하는, 을 확대했고, 로 확대했다, 을 확대하며, 을 확대하려, 을 확대하게, 을 확대해가, 를 확대할수, 까지 확대했다, 로 확대하고, 를 확대한모습, 를 확대한것, 을 확대할수, 를 확대하기, 으로 확대하기, 로 확대하였, 을 확대함으로써, 을 확대할것, 까지 확대하였, 을 확대하였으며, 을 확대할계획, 으로 확대하여, 을 확대한모습, 을 확대하려는, 를 확대하며, 를 확대하고자, 를 확대해서보"
선호,2293,11,27,37,"를 선호했다, 을 선호한다, 가 선호하는, 를 선호하는, 이 선호하는, 을 선호하는, 를 선호하였, 을 선호하였, 을 선호하게, 를 선호하게, 을 선호하는데, 를 선호하며, 를 선호하지, 을 선호했다, 에서 선호하는, 를 선호하기, 를 선호한다, 으로 선호하는, 을 선호하지만, 을 선호하며, 을 선호했기, 을 선호하고, 을 선호했고, 을 선호하지, 을 선호하기, 을 선호할수, 을 선호했던, 이 선호한다, 를 선호하고, 을 선호하면서, 을 선호하여, 를 선호하여, 을 선호했지만, 를 선호하지만, 를 선호했고, 를 선호하면서, 를 선호했던"
전공,2266,2,25,30,"를 전공했고, 을 전공하였, 을 전공하게, 을 전공하고, 를 전공하여, 을 전공하기, 을 전공했지만, 을 전공하며, 을 전공하다가, 을 전공했으며,, 을 전공했고, 을 전공하면서, 을 전공했다, 을 전공하는, 을 전공하였으며, 을 전공한다, 을 전공하던, 를 전공하는, 을 전공하였으나, 을 전공한그, 을 전공하여, 을 전공한뒤, 를 전공했다, 를 전공하였, 를 전공하고, 을 전공했으나,, 을 전공한후, 을 전공하다, 를 전공했으며,, 를 전공하였으며"
근거,2255,5,13,14,"에 근거하여, 에 근거하고, 에 근거하는, 에 근거한것, 에 근거해,, 에 근거한다, 에 근거하며, 에 근거하지, 에 근거하면, 에 근거하였, 을 근거하여, 에 근거했다, 에 근거한처분, 에 근거한견해"
변화,2253,16,27,63,"는 변화하는, 이 변화하면, 가 변화할때, 가 변화하는, 으로 변화하면서, 이 변화할수, 으로 변화하는, 이 변화함에, 로 변화하는, 가 변화하게, 로 변화하였, 가 변화한다, 로 변화한다, 으로 변화한다, 이 변화하는, 가 변화하였, 가 변화하기, 으로 변화하고, 으로 변화한것, 으로 변화하기, 로 변화하게, 은 변화하는, 으로 변화할수, 이 변화하여, 이 변화하지, 가 변화한것, 로 변화하고, 가 변화하여, 은 변화하지, 이 변화하며, 이 변화한다, 으로 변화하였, 도 변화한다, 의 변화하는, 이 변화하고, 이 변화하면서, 로 변화하여, 까지 변화한다, 가 변화하면서, 으로 변화하며, 로 변화했다, 으로 변화하게, 에서 변화하는, 으로 변화했다, 는 변화하지, 이 변화하였, 이 변화하기, 이 변화하게, 가 변화함에, 가 변화하고, 으로 변화하여, 이 변화했다, 로 변화할수, 으로 변화해갔, 에 변화하는, 로 변화하면서, 로 변화하기, 으로 변화해왔, 은 변화하고, 로 변화한것, 에서 변화한것, 로 변화하며, 이 변화한것"
촉진,2253,3,18,25,"을 촉진하기, 를 촉진하기, 를 촉진한다, 을 촉진하였, 을 촉진하는, 를 촉진하고, 를 촉진하는, 을 촉진함으로써, 을 촉진하며, 을 촉진한다, 을 촉진했다, 를 촉진할수, 을 촉진하여, 를 촉진함으로써, 를 촉진하여, 을 촉진할수, 을 촉진하고, 를 촉진하며, 를 촉진하였, 를 촉진할것, 을 촉진할것, 을 촉진하게, 를 촉진했다, 을 촉진하고자, 을 촉진하거나"
동,2251,16,6,24,"에서 동해, 과 동해, 로 동해, 은 동해, 는 동중국해, 에 동해, 으로 동해, 의 동해, 이 동하, 을 동해, 는 동해, 은 동중국해, 와 동해, 이 동할, 가 동해, 이 동한, 이 동해, 도 동해, 까지 동해, 를 동해, 부터 동해, 와 동중국해, 는 동하, 은 동하"
봉,2244,9,7,21,"으로 봉하, 에 봉함, 에 봉해, 에 봉했, 에 봉하, 로 봉한, 를 봉하, 으로 봉했, 을 봉하, 으로 봉해, 로 봉하, 로 봉해, 을 봉한, 로 봉했, 에 봉한, 을 봉했, 으로 봉함, 으로 봉한, 을 봉해, 에게 봉했, 에게 봉하"
구입,2236,16,39,54,"을 구입했다, 도 구입할수, 으로 구입하여, 으로 구입할수, 를 구입했다고, 를 구입한다, 에서 구입하여, 를 구입했다, 에서 구입하는, 을 구입할수, 를 구입하기, 를 구입하고, 를 구입하였, 을 구입하여, 을 구입하였, 를 구입할수, 을 구입하는, 을 구입할때, 에 구입할수, 을 구입한뒤, 를 구입하여, 를 구입하는, 에 구입하여, 으로 구입하는, 을 구입하기, 를 구입하면서, 에서 구입하였, 을 구입해야한다, 을 구입한후, 으로 구입했다, 에서 구입할수, 을 구입하고, 로 구입할수, 을 구입하면서, 을 구입하지, 을 구입하면, 를 구입할때, 을 구입했고, 을 구입하게, 만 구입할수, 을 구입하거나, 를 구입했고, 에 구입했다, 에서 구입했다, 를 구입하거나, 을 구입한것, 를 구입하지, 를 구입하면, 이 구입하여, 에서 구입하면, 을 구입한다, 를 구입한후, 을 구입했다고, 에 구입하였"
노래,2229,20,25,42,"을 노래하는, 이 노래하는, 를 노래하다, 을 노래하다, 에 노래하는, 에서 노래하는, 을 노래한다, 을 노래한것, 를 노래한다, 을 노래하고, 을 노래한곡, 에서 노래하고, 를 노래했다, 로 노래하고, 를 노래하였, 로 노래하는, 을 노래했다, 를 노래하는, 으로 노래하고, 으로 노래하는, 를 노래한것, 이 노래하고, 을 노래하였, 을 노래하여, 을 노래하라, 는 노래하는, 에서 노래했다, 로 노래했다, 를 노래하고, 을 노래하기, 을 노래하자, 가 노래하고, 을 노래하며, 으로 노래했다, 를 노래하며, 로 노래한다, 의 노래하나얘기, 가 노래하는, 의 노래하는, 을 노래한시, 으로 노래하였, 을 노래한〈"
대비,2218,7,22,27,"를 대비하여, 에 대비하여, 에 대비하였, 을 대비하기, 에 대비했다, 와 대비하여, 과 대비하여, 를 대비하기, 에 대비하라, 에 대비한것, 에 대비하기, 에 대비하고, 에 대비하게, 에 대비해,, 을 대비하여, 을 대비하는, 에 대비할것, 에 대비하지, 에 대비하고자, 을 대비하고, 에 대비할수, 에 대비하는, 를 대비하는, 에 대비하도록, 에 대비한다, 에 대비하면서, 에 대비해야한다"
다시,2212,19,11,20,"은 다시한번, 는 다시한번, 에게 다시한번, 으로 다시한번, 에 다시한번, 가 다시한번, 을 다시한번, 에서 다시한번, 로 다시한번, 도 다시한번, 이 다시한번, 를 다시한번, 까지 다시한번, 과 다시한번, 와 다시한번, 을 다시한다, 를 다시하고, 으로써 다시한번, 을 다시하고, 에 다시한번더"
지불,2205,12,41,59,"를 지불하고, 을 지불해야하, 를 지불하기, 을 지불하지, 을 지불하고, 을 지불하며, 를 지불하였, 을 지불해야했, 를 지불한다, 을 지불했다, 를 지불하는, 를 지불하며, 을 지불하는, 을 지불하여, 를 지불해야한다, 을 지불하게, 를 지불할수, 를 지불했다, 을 지불해야한다, 에 지불하는, 을 지불하였, 을 지불하기, 을 지불할수, 을 지불한것, 을 지불하도록, 를 지불해야하, 를 지불하여, 을 지불하면, 을 지불하여야, 를 지불하지, 을 지불할것, 을 지불한다, 에 지불하고, 가 지불하는, 에게 지불하는, 를 지불해야했, 도 지불하지, 으로 지불하는, 를 지불하면서, 를 지불했고, 로 지불하는, 에 지불했다, 이 지불하는, 를 지불하면, 만 지불하면, 을 지불하거나, 을 지불했고, 을 지불해야함, 을 지불하겠, 로 지불하기, 로 지불해야한다, 을 지불할필요, 로 지불할수, 으로 지불할수, 을 지불하라는, 을 지불했다는, 을 지불했다고, 를 지불하라는, 은 지불하지"
